FECHA,CIUDAD,NUM_CONTADOR
2019-04-12,EL PAPIOL,38921
2019-04-12,SANT FELIU LL.,418240
2019-04-12,SANT ADRIA,257573
2019-04-12,LA LLAGOSTA,175
2019-04-12,BADALONA,1220
2019-04-12,SANT CUGAT,136
2019-04-12,VILADECANS,76383
2019-04-12,SANT JOAN DESPI,330513
2019-04-12,ESPLUGUES,141585
2019-04-12,MONTCADA I REIXAC,74263
2019-04-12,CASTELLDEFELS,329262
2019-04-12,SANT BOI,935
2019-04-12,STA.COLOMA GRAMENET,423
2019-04-13,CORNELLA,1539
2019-04-13,SANT FELIU LL.,418352
2019-04-13,SANT ADRIA,258234
2019-04-13,EL PAPIOL,38921
2019-04-13,STA.COLOMA CERVELLO,5
2019-04-13,PALLEJA,72183
2019-04-13,STA.COLOMA GRAMENET,423
2019-04-13,CERDANYOLA,680
2019-04-13,MONTCADA I REIXAC,74291
2019-04-13,BADALONA,1220
2019-04-13,CASTELLDEFELS,329516
2019-04-13,BARCELONA,52573040
2019-04-13,SANT JOAN DESPI,330470
2019-04-13,ESPLUGUES,141779
2019-04-13,LA LLAGOSTA,175
2019-04-13,SANT BOI,935
2019-04-13,VILADECANS,76825
2019-04-13,LES BOTIGUES SITGES,2361
2019-04-13,MONTGAT,3278
2019-04-13,BEGUES,62902
2019-04-13,L'HOSPITALET LLOBR.,12994446
2019-04-13,SANT JUST DESVERN,48952
2019-04-13,SANT CLIMENT LLOB.,16143
2019-04-13,SANT CUGAT,136
2019-04-13,TORRELLES LLOBREGAT,18203
2019-04-13,GAVA,307457
2019-04-14,MONTGAT,3248
2019-04-14,SANT CUGAT,136
2019-04-14,BEGUES,62902
2019-04-14,SANT JUST DESVERN,48953
2019-04-14,SANT JOAN DESPI,330444
2019-04-14,BARCELONA,52575910
2019-04-14,L'HOSPITALET LLOBR.,12994230
2019-04-14,GAVA,307595
2019-04-14,LES BOTIGUES SITGES,2361
2019-04-14,TORRELLES LLOBREGAT,18203
2019-04-14,SANT CLIMENT LLOB.,16143
2019-04-14,STA.COLOMA GRAMENET,423
2019-04-14,ESPLUGUES,141900
2019-04-14,LA LLAGOSTA,175
2019-04-14,CORNELLA,1510
2019-04-14,SANT ADRIA,258168
2019-04-14,PALLEJA,72221
2019-04-14,STA.COLOMA CERVELLO,5
2019-04-14,SANT BOI,935
2019-04-14,SANT FELIU LL.,418275
2019-04-14,CERDANYOLA,680
2019-04-14,EL PAPIOL,38921
2019-04-14,CASTELLDEFELS,329532
2019-04-14,MONTCADA I REIXAC,74263
2019-04-14,BADALONA,1220
2019-04-14,VILADECANS,77316
2019-04-15,ESPLUGUES,142001
2019-04-15,BADALONA,1220
2019-04-15,VILADECANS,77258
2019-04-15,SANT ADRIA,258120
2019-04-15,CORNELLA,1546
2019-04-15,LA LLAGOSTA,175
2019-04-15,STA.COLOMA GRAMENET,423
2019-04-15,EL PAPIOL,38921
2019-04-15,SANT FELIU LL.,418371
2019-04-15,STA.COLOMA CERVELLO,16
2019-04-15,PALLEJA,72556
2019-04-15,CERDANYOLA,680
2019-04-15,BARCELONA,52592280
2019-04-15,SANT CUGAT,136
2019-04-15,SANT JOAN DESPI,330557
2019-04-15,MONTCADA I REIXAC,74291
2019-04-15,L'HOSPITALET LLOBR.,12998160
2019-04-15,CASTELLDEFELS,329615
2019-04-15,SANT BOI,935
2019-04-15,SANT JUST DESVERN,48924
2019-04-15,GAVA,307552
2019-04-15,SANT CLIMENT LLOB.,16092
2019-04-15,TORRELLES LLOBREGAT,18203
2019-04-15,BEGUES,62929
2019-04-15,MONTGAT,3248
2019-04-15,LES BOTIGUES SITGES,2361
2019-04-16,SANT ADRIA,258113
2019-04-16,SANT FELIU LL.,418441
2019-04-16,PALLEJA,72591
2019-04-16,L'HOSPITALET LLOBR.,12986814
2019-04-16,EL PAPIOL,38921
2019-04-16,CORNELLA,1546
2019-04-16,STA.COLOMA GRAMENET,423
2019-04-16,VILADECANS,77269
2019-04-16,LA LLAGOSTA,175
2019-04-16,ESPLUGUES,141861
2019-04-16,SANT CLIMENT LLOB.,16092
2019-04-16,BADALONA,1220
2019-04-16,SANT JUST DESVERN,48896
2019-04-16,LES BOTIGUES SITGES,2361
2019-04-16,BEGUES,62929
2019-04-16,MONTGAT,3248
2019-04-16,SANT CUGAT,136
2019-04-16,CASTELLDEFELS,329708
2019-04-16,SANT BOI,995
2019-04-16,CERDANYOLA,680
2019-04-16,BARCELONA,52643800
2019-04-16,MONTCADA I REIXAC,79355
2019-04-16,SANT JOAN DESPI,330496
2019-04-16,TORRELLES LLOBREGAT,18203
2019-04-16,GAVA,307218
2019-04-16,STA.COLOMA CERVELLO,16
2019-04-17,SANT JOAN DESPI,330496
2019-04-17,BARCELONA,52627880
2019-04-17,SANT CUGAT,136
2019-04-17,SANT JUST DESVERN,48843
2019-04-17,BEGUES,62929
2019-04-17,MONTGAT,3248
2019-04-17,STA.COLOMA GRAMENET,423
2019-04-17,LES BOTIGUES SITGES,2361
2019-04-17,MONTCADA I REIXAC,92913
2019-04-17,GAVA,307279
2019-04-17,EL PAPIOL,38921
2019-04-17,SANT FELIU LL.,418310
2019-04-17,STA.COLOMA CERVELLO,5
2019-04-17,SANT BOI,995
2019-04-17,CERDANYOLA,680
2019-04-17,TORRELLES LLOBREGAT,18203
2019-04-17,CASTELLDEFELS,329717
2019-04-17,L'HOSPITALET LLOBR.,12992874
2019-04-17,SANT ADRIA,258027
2019-04-17,ESPLUGUES,141384
2019-04-17,VILADECANS,76900
2019-04-17,CORNELLA,1517
2019-04-17,LA LLAGOSTA,175
2019-04-17,SANT CLIMENT LLOB.,16092
2019-04-17,BADALONA,1256
2019-04-17,PALLEJA,72591
2019-04-18,L'HOSPITALET LLOBR.,13005384
2019-04-18,SANT ADRIA,258036
2019-04-18,CORNELLA,1488
2019-04-18,PALLEJA,72591
2019-04-18,BADALONA,1220
2019-04-18,LES BOTIGUES SITGES,2361
2019-04-18,MONTGAT,3248
2019-04-18,SANT JUST DESVERN,48871
2019-04-18,BEGUES,62929
2019-04-18,SANT CLIMENT LLOB.,16143
2019-04-18,STA.COLOMA GRAMENET,423
2019-04-18,CASTELLDEFELS,329947
2019-04-18,BARCELONA,52610530
2019-04-18,SANT JOAN DESPI,330503
2019-04-18,ESPLUGUES,141163
2019-04-18,VILADECANS,76583
2019-04-18,LA LLAGOSTA,175
2019-04-18,CERDANYOLA,666
2019-04-18,SANT CUGAT,136
2019-04-18,MONTCADA I REIXAC,92881
2019-04-18,TORRELLES LLOBREGAT,18249
2019-04-18,SANT FELIU LL.,418327
2019-04-18,EL PAPIOL,38921
2019-04-18,STA.COLOMA CERVELLO,5
2019-04-18,GAVA,307381
2019-04-18,SANT BOI,995
2019-04-19,CASTELLDEFELS,330027
2019-04-19,VILADECANS,76125
2019-04-19,ESPLUGUES,141322
2019-04-19,STA.COLOMA GRAMENET,423
2019-04-19,SANT BOI,995
2019-04-19,LA LLAGOSTA,175
2019-04-19,SANT JOAN DESPI,330387
2019-04-19,BADALONA,1220
2019-04-19,MONTCADA I REIXAC,92881
2019-04-19,BARCELONA,52579230
2019-04-19,STA.COLOMA CERVELLO,5
2019-04-19,CERDANYOLA,666
2019-04-19,EL PAPIOL,38921
2019-04-19,SANT FELIU LL.,418249
2019-04-19,SANT ADRIA,257610
2019-04-19,CORNELLA,1488
2019-04-19,TORRELLES LLOBREGAT,18313
2019-04-19,GAVA,307512
2019-04-19,SANT CUGAT,136
2019-04-19,PALLEJA,72591
2019-04-19,SANT CLIMENT LLOB.,16143
2019-04-19,BEGUES,62929
2019-04-19,L'HOSPITALET LLOBR.,13007700
2019-04-19,MONTGAT,3248
2019-04-19,LES BOTIGUES SITGES,2361
2019-04-19,SANT JUST DESVERN,48813
2019-04-20,CORNELLA,1517
2019-04-20,STA.COLOMA GRAMENET,423
2019-04-20,SANT ADRIA,256984
2019-04-20,CASTELLDEFELS,330085
2019-04-20,CERDANYOLA,666
2019-04-20,STA.COLOMA CERVELLO,5
2019-04-20,SANT BOI,995
2019-04-20,PALLEJA,72591
2019-04-20,BADALONA,1220
2019-04-20,VILADECANS,76155
2019-04-20,LA LLAGOSTA,175
2019-04-20,SANT FELIU LL.,417979
2019-04-20,EL PAPIOL,38921
2019-04-20,MONTCADA I REIXAC,92859
2019-04-20,ESPLUGUES,141065
2019-04-20,BEGUES,62929
2019-04-20,LES BOTIGUES SITGES,2361
2019-04-20,MONTGAT,3269
2019-04-20,L'HOSPITALET LLOBR.,13006482
2019-04-20,SANT JUST DESVERN,48813
2019-04-20,SANT JOAN DESPI,330339
2019-04-20,SANT CUGAT,136
2019-04-20,BARCELONA,52562270
2019-04-20,GAVA,307692
2019-04-20,TORRELLES LLOBREGAT,18249
2019-04-20,SANT CLIMENT LLOB.,16143
2019-04-21,BADALONA,1220
2019-04-21,MONTCADA I REIXAC,92859
2019-04-21,PALLEJA,72591
2019-04-21,CERDANYOLA,666
2019-04-21,SANT FELIU LL.,417960
2019-04-21,STA.COLOMA CERVELLO,5
2019-04-21,EL PAPIOL,38921
2019-04-21,SANT BOI,995
2019-04-21,SANT ADRIA,257028
2019-04-21,STA.COLOMA GRAMENET,423
2019-04-21,CORNELLA,1460
2019-04-21,ESPLUGUES,141459
2019-04-21,LA LLAGOSTA,175
2019-04-21,LES BOTIGUES SITGES,2361
2019-04-21,MONTGAT,3269
2019-04-21,VILADECANS,76781
2019-04-21,TORRELLES LLOBREGAT,18249
2019-04-21,SANT CLIMENT LLOB.,16143
2019-04-21,GAVA,307933
2019-04-21,BEGUES,62929
2019-04-21,SANT JUST DESVERN,48843
2019-04-21,SANT JOAN DESPI,330369
2019-04-21,CASTELLDEFELS,330057
2019-04-21,BARCELONA,52527500
2019-04-21,L'HOSPITALET LLOBR.,13008318
2019-04-21,SANT CUGAT,136
2019-04-22,SANT CUGAT,136
2019-04-22,SANT CLIMENT LLOB.,16143
2019-04-22,MONTGAT,3269
2019-04-22,BEGUES,62929
2019-04-22,SANT JUST DESVERN,48818
2019-04-22,LES BOTIGUES SITGES,2361
2019-04-22,CASTELLDEFELS,330135
2019-04-22,SANT BOI,995
2019-04-22,SANT JOAN DESPI,330369
2019-04-22,TORRELLES LLOBREGAT,18249
2019-04-22,BARCELONA,52451940
2019-04-22,GAVA,307820
2019-04-22,MONTCADA I REIXAC,92920
2019-04-22,CERDANYOLA,666
2019-04-22,STA.COLOMA GRAMENET,423
2019-04-22,STA.COLOMA CERVELLO,5
2019-04-22,PALLEJA,72591
2019-04-22,SANT FELIU LL.,417900
2019-04-22,L'HOSPITALET LLOBR.,13007190
2019-04-22,EL PAPIOL,38921
2019-04-22,ESPLUGUES,141396
2019-04-22,BADALONA,1220
2019-04-22,LA LLAGOSTA,175
2019-04-22,VILADECANS,76829
2019-04-22,CORNELLA,1460
2019-04-22,SANT ADRIA,257148
2019-04-23,L'HOSPITALET LLOBR.,13011936
2019-04-23,SANT ADRIA,257460
2019-04-23,CORNELLA,1518
2019-04-23,ESPLUGUES,141531
2019-04-23,LA LLAGOSTA,175
2019-04-23,VILADECANS,76783
2019-04-23,PALLEJA,72591
2019-04-23,BADALONA,1220
2019-04-23,SANT CLIMENT LLOB.,16143
2019-04-23,SANT CUGAT,136
2019-04-23,BARCELONA,52440230
2019-04-23,SANT JUST DESVERN,48848
2019-04-23,SANT JOAN DESPI,330466
2019-04-23,LES BOTIGUES SITGES,2361
2019-04-23,MONTGAT,3269
2019-04-23,BEGUES,62929
2019-04-23,EL PAPIOL,38921
2019-04-23,SANT FELIU LL.,417951
2019-04-23,MONTCADA I REIXAC,92859
2019-04-23,CERDANYOLA,666
2019-04-23,CASTELLDEFELS,330101
2019-04-23,STA.COLOMA GRAMENET,423
2019-04-23,STA.COLOMA CERVELLO,5
2019-04-23,GAVA,307451
2019-04-23,TORRELLES LLOBREGAT,18249
2019-04-23,SANT BOI,995
2019-04-24,SANT CLIMENT LLOB.,16111
2019-04-24,BEGUES,62929
2019-04-24,LES BOTIGUES SITGES,2361
2019-04-24,MONTGAT,3233
2019-04-24,BADALONA,1220
2019-04-24,PALLEJA,72284
2019-04-24,CORNELLA,1518
2019-04-24,SANT ADRIA,257622
2019-04-24,L'HOSPITALET LLOBR.,13000716
2019-04-24,SANT BOI,995
2019-04-24,STA.COLOMA GRAMENET,465
2019-04-24,CASTELLDEFELS,330520
2019-04-24,CERDANYOLA,666
2019-04-24,LA LLAGOSTA,175
2019-04-24,VILADECANS,76569
2019-04-24,STA.COLOMA CERVELLO,5
2019-04-24,EL PAPIOL,38921
2019-04-24,GAVA,307430
2019-04-24,TORRELLES LLOBREGAT,18249
2019-04-24,MONTCADA I REIXAC,94492
2019-04-24,SANT FELIU LL.,417978
2019-04-24,SANT CUGAT,136
2019-04-24,ESPLUGUES,141780
2019-04-24,BARCELONA,52422880
2019-04-24,SANT JUST DESVERN,48931
2019-04-24,SANT JOAN DESPI,330500
2019-04-25,GAVA,307399
2019-04-25,CORNELLA,1546
2019-04-25,TORRELLES LLOBREGAT,18313
2019-04-25,MONTGAT,3155
2019-04-25,LES BOTIGUES SITGES,2361
2019-04-25,SANT CUGAT,136
2019-04-25,BEGUES,62929
2019-04-25,PALLEJA,72253
2019-04-25,SANT CLIMENT LLOB.,16111
2019-04-25,L'HOSPITALET LLOBR.,13005216
2019-04-25,CASTELLDEFELS,330407
2019-04-25,SANT JUST DESVERN,48932
2019-04-25,SANT BOI,995
2019-04-25,VILADECANS,76692
2019-04-25,LA LLAGOSTA,175
2019-04-25,BARCELONA,52420040
2019-04-25,BADALONA,1220
2019-04-25,CERDANYOLA,666
2019-04-25,ESPLUGUES,141887
2019-04-25,SANT JOAN DESPI,330514
2019-04-25,MONTCADA I REIXAC,94492
2019-04-25,STA.COLOMA CERVELLO,5
2019-04-25,STA.COLOMA GRAMENET,423
2019-04-25,SANT FELIU LL.,418003
2019-04-25,SANT ADRIA,257622
2019-04-25,EL PAPIOL,38921
2019-04-26,VILADECANS,76657
2019-04-26,MONTCADA I REIXAC,97361
2019-04-26,BADALONA,1220
2019-04-26,ESPLUGUES,141900
2019-04-26,BARCELONA,52419210
2019-04-26,STA.COLOMA CERVELLO,16
2019-04-26,PALLEJA,72253
2019-04-26,SANT BOI,995
2019-04-26,CERDANYOLA,666
2019-04-26,STA.COLOMA GRAMENET,423
2019-04-26,CASTELLDEFELS,330132
2019-04-26,LA LLAGOSTA,175
2019-04-26,SANT FELIU LL.,418054
2019-04-26,SANT ADRIA,257643
2019-04-26,CORNELLA,1546
2019-04-26,EL PAPIOL,38921
2019-04-26,TORRELLES LLOBREGAT,18249
2019-04-26,GAVA,307146
2019-04-26,SANT CLIMENT LLOB.,16111
2019-04-26,SANT CUGAT,136
2019-04-26,SANT JUST DESVERN,48962
2019-04-26,SANT JOAN DESPI,330575
2019-04-26,LES BOTIGUES SITGES,2361
2019-04-26,BEGUES,62929
2019-04-26,MONTGAT,3171
2019-04-26,L'HOSPITALET LLOBR.,13005870
2019-04-27,CORNELLA,1517
2019-04-27,VILADECANS,76983
2019-04-27,ESPLUGUES,142018
2019-04-27,LA LLAGOSTA,175
2019-04-27,SANT ADRIA,257494
2019-04-27,SANT BOI,995
2019-04-27,PALLEJA,72274
2019-04-27,STA.COLOMA GRAMENET,423
2019-04-27,CASTELLDEFELS,330581
2019-04-27,STA.COLOMA CERVELLO,16
2019-04-27,MONTCADA I REIXAC,97361
2019-04-27,BADALONA,1220
2019-04-27,SANT FELIU LL.,418039
2019-04-27,CERDANYOLA,666
2019-04-27,EL PAPIOL,38921
2019-04-27,SANT CUGAT,136
2019-04-27,SANT JOAN DESPI,330637
2019-04-27,L'HOSPITALET LLOBR.,13003596
2019-04-27,SANT JUST DESVERN,49325
2019-04-27,BARCELONA,52369000
2019-04-27,LES BOTIGUES SITGES,2361
2019-04-27,GAVA,306856
2019-04-27,BEGUES,62929
2019-04-27,SANT CLIMENT LLOB.,16111
2019-04-27,MONTGAT,3155
2019-04-27,TORRELLES LLOBREGAT,18249
2019-04-28,STA.COLOMA CERVELLO,16
2019-04-28,STA.COLOMA GRAMENET,423
2019-04-28,PALLEJA,72218
2019-04-28,CERDANYOLA,666
2019-04-28,SANT ADRIA,257459
2019-04-28,EL PAPIOL,38921
2019-04-28,SANT FELIU LL.,417955
2019-04-28,CORNELLA,1488
2019-04-28,VILADECANS,77133
2019-04-28,BADALONA,1220
2019-04-28,ESPLUGUES,141994
2019-04-28,LA LLAGOSTA,175
2019-04-28,BEGUES,62929
2019-04-28,GAVA,306480
2019-04-28,SANT CLIMENT LLOB.,16111
2019-04-28,TORRELLES LLOBREGAT,18249
2019-04-28,LES BOTIGUES SITGES,2361
2019-04-28,MONTGAT,3155
2019-04-28,SANT JUST DESVERN,49349
2019-04-28,CASTELLDEFELS,330412
2019-04-28,L'HOSPITALET LLOBR.,13002204
2019-04-28,SANT BOI,995
2019-04-28,SANT CUGAT,136
2019-04-28,BARCELONA,52207830
2019-04-28,SANT JOAN DESPI,330617
2019-04-28,MONTCADA I REIXAC,97207
2019-04-29,SANT JUST DESVERN,49524
2019-04-29,SANT CUGAT,136
2019-04-29,LES BOTIGUES SITGES,2361
2019-04-29,MONTGAT,3155
2019-04-29,BEGUES,62929
2019-04-29,SANT BOI,891
2019-04-29,BARCELONA,52063570
2019-04-29,CERDANYOLA,666
2019-04-29,TORRELLES LLOBREGAT,18249
2019-04-29,MONTCADA I REIXAC,97234
2019-04-29,GAVA,306006
2019-04-29,STA.COLOMA CERVELLO,16
2019-04-29,STA.COLOMA GRAMENET,334
2019-04-29,CASTELLDEFELS,330615
2019-04-29,SANT JOAN DESPI,330213
2019-04-29,L'HOSPITALET LLOBR.,13001844
2019-04-29,EL PAPIOL,38921
2019-04-29,SANT ADRIA,257457
2019-04-29,CORNELLA,1488
2019-04-29,SANT FELIU LL.,418026
2019-04-29,BADALONA,1220
2019-04-29,PALLEJA,72206
2019-04-29,SANT CLIMENT LLOB.,16111
2019-04-29,VILADECANS,77252
2019-04-29,ESPLUGUES,141821
2019-04-29,LA LLAGOSTA,175
2019-04-30,SANT ADRIA,257449
2019-04-30,L'HOSPITALET LLOBR.,12979056
2019-04-30,CORNELLA,1517
2019-04-30,BADALONA,1220
2019-04-30,BEGUES,62929
2019-04-30,LES BOTIGUES SITGES,2361
2019-04-30,MONTGAT,3126
2019-04-30,PALLEJA,72517
2019-04-30,SANT CLIMENT LLOB.,16111
2019-04-30,SANT JUST DESVERN,49596
2019-04-30,SANT JOAN DESPI,330107
2019-04-30,BARCELONA,51827380
2019-04-30,VILADECANS,79150
2019-04-30,LA LLAGOSTA,175
2019-04-30,SANT CUGAT,136
2019-04-30,EL PAPIOL,38895
2019-04-30,ESPLUGUES,141705
2019-04-30,SANT FELIU LL.,417977
2019-04-30,CERDANYOLA,666
2019-04-30,TORRELLES LLOBREGAT,18277
2019-04-30,MONTCADA I REIXAC,97357
2019-04-30,GAVA,304916
2019-04-30,STA.COLOMA GRAMENET,334
2019-04-30,CASTELLDEFELS,330128
2019-04-30,STA.COLOMA CERVELLO,16
2019-04-30,SANT BOI,891
2019-05-01,SANT JUST DESVERN,49675
2019-05-01,PALLEJA,73055
2019-05-01,MONTGAT,3204
2019-05-01,LES BOTIGUES SITGES,2361
2019-05-01,BEGUES,62929
2019-05-01,SANT CLIMENT LLOB.,16111
2019-05-01,SANT ADRIA,257091
2019-05-01,CORNELLA,1533
2019-05-01,L'HOSPITALET LLOBR.,12989412
2019-05-01,SANT FELIU LL.,417744
2019-05-01,EL PAPIOL,38921
2019-05-01,TORRELLES LLOBREGAT,18278
2019-05-01,CERDANYOLA,666
2019-05-01,STA.COLOMA CERVELLO,16
2019-05-01,STA.COLOMA GRAMENET,334
2019-05-01,LA LLAGOSTA,175
2019-05-01,MONTCADA I REIXAC,97360
2019-05-01,BADALONA,1256
2019-05-01,ESPLUGUES,141629
2019-05-01,GAVA,305144
2019-05-01,SANT CUGAT,136
2019-05-01,SANT JOAN DESPI,330423
2019-05-01,BARCELONA,51868290
2019-05-01,VILADECANS,80544
2019-05-01,SANT BOI,833
2019-05-01,CASTELLDEFELS,329954
2019-05-02,CORNELLA,1504
2019-05-02,SANT FELIU LL.,417834
2019-05-02,EL PAPIOL,38921
2019-05-02,SANT ADRIA,257664
2019-05-02,STA.COLOMA GRAMENET,334
2019-05-02,PALLEJA,73189
2019-05-02,MONTCADA I REIXAC,97360
2019-05-02,CERDANYOLA,666
2019-05-02,BARCELONA,52290340
2019-05-02,STA.COLOMA CERVELLO,5
2019-05-02,SANT JOAN DESPI,330619
2019-05-02,BADALONA,1256
2019-05-02,VILADECANS,80808
2019-05-02,CASTELLDEFELS,330946
2019-05-02,ESPLUGUES,142132
2019-05-02,SANT BOI,833
2019-05-02,LA LLAGOSTA,175
2019-05-02,L'HOSPITALET LLOBR.,13006338
2019-05-02,BEGUES,62929
2019-05-02,MONTGAT,3241
2019-05-02,SANT JUST DESVERN,49702
2019-05-02,SANT CUGAT,136
2019-05-02,LES BOTIGUES SITGES,2361
2019-05-02,GAVA,306033
2019-05-02,TORRELLES LLOBREGAT,18278
2019-05-02,SANT CLIMENT LLOB.,16111
2019-05-03,SANT FELIU LL.,419803
2019-05-03,EL PAPIOL,38921
2019-05-03,CERDANYOLA,666
2019-05-03,BADALONA,1220
2019-05-03,VILADECANS,80691
2019-05-03,MONTCADA I REIXAC,97386
2019-05-03,LA LLAGOSTA,175
2019-05-03,ESPLUGUES,142224
2019-05-03,CASTELLDEFELS,330994
2019-05-03,STA.COLOMA GRAMENET,334
2019-05-03,PALLEJA,73244
2019-05-03,SANT BOI,833
2019-05-03,SANT ADRIA,257580
2019-05-03,STA.COLOMA CERVELLO,5
2019-05-03,CORNELLA,1504
2019-05-03,GAVA,306844
2019-05-03,TORRELLES LLOBREGAT,18278
2019-05-03,LES BOTIGUES SITGES,2361
2019-05-03,SANT CLIMENT LLOB.,16111
2019-05-03,BARCELONA,52531080
2019-05-03,L'HOSPITALET LLOBR.,13015956
2019-05-03,SANT JUST DESVERN,49754
2019-05-03,SANT JOAN DESPI,331217
2019-05-03,SANT CUGAT,136
2019-05-03,BEGUES,62959
2019-05-03,MONTGAT,3262
2019-05-04,SANT FELIU LL.,419872
2019-05-04,CORNELLA,1518
2019-05-04,ESPLUGUES,142193
2019-05-04,LA LLAGOSTA,175
2019-05-04,BADALONA,1220
2019-05-04,SANT ADRIA,257621
2019-05-04,VILADECANS,82120
2019-05-04,EL PAPIOL,38921
2019-05-04,PALLEJA,73185
2019-05-04,CERDANYOLA,666
2019-05-04,STA.COLOMA CERVELLO,5
2019-05-04,MONTCADA I REIXAC,97349
2019-05-04,STA.COLOMA GRAMENET,334
2019-05-04,SANT CUGAT,136
2019-05-04,SANT JOAN DESPI,331305
2019-05-04,BARCELONA,52667200
2019-05-04,SANT BOI,891
2019-05-04,L'HOSPITALET LLOBR.,13029048
2019-05-04,CASTELLDEFELS,331237
2019-05-04,SANT JUST DESVERN,49701
2019-05-04,GAVA,306323
2019-05-04,SANT CLIMENT LLOB.,16111
2019-05-04,TORRELLES LLOBREGAT,18306
2019-05-04,MONTGAT,3290
2019-05-04,LES BOTIGUES SITGES,2361
2019-05-04,BEGUES,62959
2019-05-05,PALLEJA,73185
2019-05-05,STA.COLOMA GRAMENET,389
2019-05-05,ESPLUGUES,141974
2019-05-05,LA LLAGOSTA,175
2019-05-05,L'HOSPITALET LLOBR.,13031358
2019-05-05,EL PAPIOL,38921
2019-05-05,SANT FELIU LL.,419793
2019-05-05,SANT ADRIA,257657
2019-05-05,CORNELLA,1489
2019-05-05,VILADECANS,81820
2019-05-05,SANT CLIMENT LLOB.,16111
2019-05-05,BADALONA,1220
2019-05-05,LES BOTIGUES SITGES,2361
2019-05-05,MONTGAT,3290
2019-05-05,SANT JUST DESVERN,49710
2019-05-05,SANT CUGAT,136
2019-05-05,BEGUES,62993
2019-05-05,SANT BOI,891
2019-05-05,CASTELLDEFELS,331275
2019-05-05,SANT JOAN DESPI,331108
2019-05-05,MONTCADA I REIXAC,97410
2019-05-05,TORRELLES LLOBREGAT,18306
2019-05-05,CERDANYOLA,666
2019-05-05,GAVA,306083
2019-05-05,BARCELONA,52685460
2019-05-05,STA.COLOMA CERVELLO,5
2019-05-06,SANT CLIMENT LLOB.,16111
2019-05-06,PALLEJA,73185
2019-05-06,LA LLAGOSTA,175
2019-05-06,BADALONA,1220
2019-05-06,ESPLUGUES,142000
2019-05-06,VILADECANS,82061
2019-05-06,CORNELLA,1489
2019-05-06,L'HOSPITALET LLOBR.,13042116
2019-05-06,SANT ADRIA,258475
2019-05-06,STA.COLOMA CERVELLO,5
2019-05-06,GAVA,306051
2019-05-06,SANT BOI,891
2019-05-06,TORRELLES LLOBREGAT,18305
2019-05-06,STA.COLOMA GRAMENET,334
2019-05-06,CASTELLDEFELS,331384
2019-05-06,CERDANYOLA,666
2019-05-06,MONTCADA I REIXAC,97492
2019-05-06,EL PAPIOL,38921
2019-05-06,SANT FELIU LL.,420064
2019-05-06,MONTGAT,3290
2019-05-06,LES BOTIGUES SITGES,2361
2019-05-06,BEGUES,63112
2019-05-06,SANT JUST DESVERN,49647
2019-05-06,BARCELONA,52760640
2019-05-06,SANT JOAN DESPI,331252
2019-05-06,SANT CUGAT,136
2019-05-07,CORNELLA,1518
2019-05-07,L'HOSPITALET LLOBR.,13053558
2019-05-07,SANT ADRIA,258463
2019-05-07,PALLEJA,73393
2019-05-07,SANT CLIMENT LLOB.,16111
2019-05-07,MONTGAT,3290
2019-05-07,LES BOTIGUES SITGES,2361
2019-05-07,BEGUES,63135
2019-05-07,BADALONA,1220
2019-05-07,SANT JUST DESVERN,49618
2019-05-07,BARCELONA,52822220
2019-05-07,CASTELLDEFELS,331481
2019-05-07,VILADECANS,82544
2019-05-07,ESPLUGUES,141982
2019-05-07,SANT CUGAT,136
2019-05-07,SANT JOAN DESPI,331787
2019-05-07,LA LLAGOSTA,175
2019-05-07,STA.COLOMA GRAMENET,334
2019-05-07,MONTCADA I REIXAC,99152
2019-05-07,STA.COLOMA CERVELLO,5
2019-05-07,GAVA,306119
2019-05-07,CERDANYOLA,666
2019-05-07,EL PAPIOL,38921
2019-05-07,SANT FELIU LL.,420197
2019-05-07,TORRELLES LLOBREGAT,18305
2019-05-07,SANT BOI,891
2019-05-08,SANT JUST DESVERN,49570
2019-05-08,L'HOSPITALET LLOBR.,13071654
2019-05-08,BEGUES,63135
2019-05-08,SANT CUGAT,136
2019-05-08,LES BOTIGUES SITGES,2361
2019-05-08,MONTGAT,3290
2019-05-08,SANT CLIMENT LLOB.,16143
2019-05-08,TORRELLES LLOBREGAT,18306
2019-05-08,GAVA,306771
2019-05-08,PALLEJA,73700
2019-05-08,CORNELLA,1489
2019-05-08,EL PAPIOL,38921
2019-05-08,SANT FELIU LL.,420245
2019-05-08,SANT ADRIA,258860
2019-05-08,STA.COLOMA CERVELLO,5
2019-05-08,STA.COLOMA GRAMENET,334
2019-05-08,BARCELONA,52878180
2019-05-08,MONTCADA I REIXAC,106454
2019-05-08,CERDANYOLA,666
2019-05-08,SANT JOAN DESPI,331896
2019-05-08,BADALONA,1256
2019-05-08,SANT BOI,891
2019-05-08,CASTELLDEFELS,331589
2019-05-08,ESPLUGUES,142229
2019-05-08,VILADECANS,83449
2019-05-08,LA LLAGOSTA,175
2019-05-09,SANT ADRIA,258854
2019-05-09,CORNELLA,1533
2019-05-09,CERDANYOLA,666
2019-05-09,SANT BOI,891
2019-05-09,PALLEJA,73727
2019-05-09,CASTELLDEFELS,331626
2019-05-09,STA.COLOMA GRAMENET,334
2019-05-09,SANT FELIU LL.,420221
2019-05-09,EL PAPIOL,38921
2019-05-09,ESPLUGUES,142302
